filename,w,h,class,xmin,ymin,xmax,ymax
apple_794.jpg,400,400,apple,178,41,294,195
apple_794.jpg,400,400,apple,244,209,350,363
apple_794.jpg,400,400,apple,277,43,392,218
apple_795.jpg,400,400,apple,183,140,294,297
apple_795.jpg,400,400,apple,115,88,207,244
apple_795.jpg,400,400,apple,38,38,126,178
apple_795.jpg,400,400,apple,277,192,370,338
apple_795.jpg,400,400,apple,355,270,400,400
apple_796.jpg,400,400,apple,229,169,357,297
apple_797.jpg,400,400,apple,68,67,169,198
apple_798.jpg,400,400,apple,139,72,222,211
apple_798.jpg,400,400,apple,130,194,238,345
apple_798.jpg,400,400,apple,147,329,242,400
apple_798.jpg,400,400,apple,63,295,155,400
apple_798.jpg,400,400,apple,48,129,150,295
apple_798.jpg,400,400,apple,204,138,299,285
apple_798.jpg,400,400,apple,229,260,329,400
apple_799.jpg,400,400,apple,117,58,230,189
apple_799.jpg,400,400,apple,106,1,185,70
apple_799.jpg,400,400,apple,56,45,135,159
apple_799.jpg,400,400,apple,1,163,94,275
apple_799.jpg,400,400,apple,201,24,293,138
apple_800.jpg,400,400,apple,165,55,244,153
apple_800.jpg,400,400,apple,149,126,243,236
apple_800.jpg,400,400,apple,230,138,311,235
apple_800.jpg,400,400,apple,99,92,180,184
apple_800.jpg,400,400,apple,23,158,121,256
apple_801.jpg,400,400,apple,186,107,272,221
apple_801.jpg,400,400,apple,227,96,287,174
apple_801.jpg,400,400,apple,132,173,214,297
apple_802.jpg,400,400,apple,55,114,160,238
apple_802.jpg,400,400,apple,1,301,74,400
apple_803.jpg,400,400,apple,142,148,227,257
apple_803.jpg,400,400,apple,226,151,323,247
apple_803.jpg,400,400,apple,191,230,292,329
apple_803.jpg,400,400,apple,87,221,188,332
apple_804.jpg,400,400,apple,154,77,253,189
apple_804.jpg,400,400,apple,160,180,260,308
apple_804.jpg,400,400,apple,270,191,394,316
apple_804.jpg,400,400,apple,241,87,358,216
apple_805.jpg,400,400,apple,127,57,247,181
apple_805.jpg,400,400,apple,174,167,285,325
apple_805.jpg,400,400,apple,265,159,378,301
apple_805.jpg,400,400,apple,160,1,269,76
apple_805.jpg,400,400,apple,71,1,173,129
apple_805.jpg,400,400,apple,63,128,171,272
apple_806.jpg,400,400,apple,114,104,206,230
apple_806.jpg,400,400,apple,48,152,126,269
apple_806.jpg,400,400,apple,196,96,287,224
apple_806.jpg,400,400,apple,280,62,361,194
apple_806.jpg,400,400,apple,352,41,400,164
apple_807.jpg,400,400,apple,180,112,267,250
apple_807.jpg,400,400,apple,106,109,193,253
apple_807.jpg,400,400,apple,161,243,250,367
apple_807.jpg,400,400,apple,231,219,313,351
apple_808.jpg,400,400,apple,100,158,189,305
apple_809.jpg,400,400,apple,155,99,268,246
apple_809.jpg,400,400,apple,175,215,276,355
apple_809.jpg,400,400,apple,272,209,387,354
apple_809.jpg,400,400,apple,325,63,400,220
apple_809.jpg,400,400,apple,360,208,400,288
apple_809.jpg,400,400,apple,237,145,365,250
apple_809.jpg,400,400,apple,223,45,334,175
apple_809.jpg,400,400,apple,321,35,400,113
apple_809.jpg,400,400,apple,211,21,321,114
apple_810.jpg,400,400,apple,134,77,243,189
apple_810.jpg,400,400,apple,109,169,217,292
apple_810.jpg,400,400,apple,81,283,214,400
apple_810.jpg,400,400,apple,201,282,318,399
apple_810.jpg,400,400,apple,208,140,326,267
apple_810.jpg,400,400,apple,24,82,126,219
apple_810.jpg,400,400,apple,1,216,105,363
apple_811.jpg,400,400,apple,33,155,142,285
apple_811.jpg,400,400,apple,80,280,191,400
apple_811.jpg,400,400,apple,173,261,290,392
apple_811.jpg,400,400,apple,133,150,248,285
apple_811.jpg,400,400,apple,115,63,206,179
apple_811.jpg,400,400,apple,200,60,299,177
apple_811.jpg,400,400,apple,258,169,372,302
apple_812.jpg,400,400,apple,29,134,126,266
apple_812.jpg,400,400,apple,112,1,198,95
apple_813.jpg,400,400,apple,211,58,330,200
apple_813.jpg,400,400,apple,289,122,384,247
apple_813.jpg,400,400,apple,294,23,391,137
apple_813.jpg,400,400,apple,389,37,400,105
apple_813.jpg,400,400,apple,334,211,400,340
apple_814.jpg,400,400,apple,245,76,340,233
apple_814.jpg,400,400,apple,229,1,322,97
apple_814.jpg,400,400,apple,379,114,400,251
apple_814.jpg,400,400,apple,241,225,353,389
apple_814.jpg,400,400,apple,146,267,249,400
apple_814.jpg,400,400,apple,144,105,246,269
apple_814.jpg,400,400,apple,62,104,151,263
apple_815.jpg,400,400,apple,56,51,158,200
apple_815.jpg,400,400,apple,123,181,230,357
apple_816.jpg,400,400,apple,153,206,251,334
apple_816.jpg,400,400,apple,229,185,330,323
apple_816.jpg,400,400,apple,307,267,400,397
apple_816.jpg,400,400,apple,239,312,331,400
apple_817.jpg,400,400,apple,133,137,228,252
apple_817.jpg,400,400,apple,107,9,192,117
apple_817.jpg,400,400,apple,301,107,400,231
apple_817.jpg,400,400,apple,302,313,400,400
apple_818.jpg,400,400,apple,122,106,224,218
apple_819.jpg,400,400,apple,160,113,267,254
apple_819.jpg,400,400,apple,211,206,331,350
apple_819.jpg,400,400,apple,121,338,235,400
apple_819.jpg,400,400,apple,91,212,202,357
apple_820.jpg,400,400,apple,195,189,321,297
apple_821.jpg,400,400,apple,238,178,339,341
apple_821.jpg,400,400,apple,139,220,260,387
apple_821.jpg,400,400,apple,36,148,148,315
apple_821.jpg,400,400,apple,57,22,163,176
apple_821.jpg,400,400,apple,129,1,231,97
apple_821.jpg,400,400,apple,222,11,333,182
apple_821.jpg,400,400,apple,144,70,265,237
apple_822.jpg,400,400,apple,135,111,252,257
apple_822.jpg,400,400,apple,237,65,344,202
apple_823.jpg,400,400,apple,169,64,261,158
apple_823.jpg,400,400,apple,151,138,245,246
apple_823.jpg,400,400,apple,224,148,326,255
apple_823.jpg,400,400,apple,97,96,179,196
apple_823.jpg,400,400,apple,11,158,106,259
apple_824.jpg,400,400,apple,141,125,248,248
apple_824.jpg,400,400,apple,297,1,397,116
apple_824.jpg,400,400,apple,344,192,400,332
apple_824.jpg,400,400,apple,85,13,180,128
apple_825.jpg,400,400,apple,212,133,320,250
apple_825.jpg,400,400,apple,221,238,331,372
apple_825.jpg,400,400,apple,123,287,248,400
apple_826.jpg,400,400,apple,183,60,263,188
apple_826.jpg,400,400,apple,124,1,226,122
apple_827.jpg,400,400,apple,238,55,355,154
apple_828.jpg,400,400,apple,174,105,299,248
apple_828.jpg,400,400,apple,130,240,259,391
apple_828.jpg,400,400,apple,60,136,190,298
apple_828.jpg,400,400,apple,126,1,245,168
apple_828.jpg,400,400,apple,239,15,348,154
apple_828.jpg,400,400,apple,274,124,396,255
apple_828.jpg,400,400,apple,237,242,375,384
apple_829.jpg,400,400,apple,43,180,161,335
apple_830.jpg,400,400,apple,139,140,245,283
apple_831.jpg,400,400,apple,104,129,195,248
apple_831.jpg,400,400,apple,157,58,246,188
apple_831.jpg,400,400,apple,243,88,341,215
apple_831.jpg,400,400,apple,181,162,273,289
apple_831.jpg,400,400,apple,117,267,214,397
apple_831.jpg,400,400,apple,200,274,306,400
apple_831.jpg,400,400,apple,270,215,376,365
apple_832.jpg,400,400,apple,176,103,266,217
apple_832.jpg,400,400,apple,226,39,298,170
apple_832.jpg,400,400,apple,254,158,326,280
apple_832.jpg,400,400,apple,173,197,253,314
apple_832.jpg,400,400,apple,103,252,194,382
apple_832.jpg,400,400,apple,144,313,241,400
apple_833.jpg,400,400,apple,131,115,248,271
apple_833.jpg,400,400,apple,227,2,324,147
apple_834.jpg,400,400,apple,169,75,252,175
apple_834.jpg,400,400,apple,222,17,323,130
apple_834.jpg,400,400,apple,259,119,344,245
apple_834.jpg,400,400,apple,165,148,258,257
apple_834.jpg,400,400,apple,148,256,253,377
apple_834.jpg,400,400,apple,89,201,178,312
apple_835.jpg,400,400,apple,78,94,195,214
apple_835.jpg,400,400,apple,21,189,150,321
apple_835.jpg,400,400,apple,1,92,88,215
apple_836.jpg,400,400,apple,98,1,190,137
apple_836.jpg,400,400,apple,153,58,256,214
apple_836.jpg,400,400,apple,60,150,173,316
apple_836.jpg,400,400,apple,233,157,344,308
apple_836.jpg,400,400,apple,253,1,354,150
apple_836.jpg,400,400,apple,126,269,250,400
apple_837.jpg,400,400,apple,141,100,255,230
apple_837.jpg,400,400,apple,81,51,184,169
apple_837.jpg,400,400,apple,224,173,322,278
apple_837.jpg,400,400,apple,299,220,400,325
apple_837.jpg,400,400,apple,366,305,400,384
apple_838.jpg,400,400,apple,294,147,379,276
apple_838.jpg,400,400,apple,222,70,334,212
apple_838.jpg,400,400,apple,219,199,326,355
apple_838.jpg,400,400,apple,131,172,242,300
apple_838.jpg,400,400,apple,124,290,231,400
apple_839.jpg,400,400,apple,183,187,281,307
apple_840.jpg,400,400,apple,245,103,343,226
apple_840.jpg,400,400,apple,80,15,191,128
apple_841.jpg,400,400,apple,48,146,163,289
apple_842.jpg,400,400,apple,2,148,132,280
apple_842.jpg,400,400,apple,1,100,33,216
apple_842.jpg,400,400,apple,87,226,213,338
apple_842.jpg,400,400,apple,175,274,306,400
apple_842.jpg,400,400,apple,258,364,338,400
apple_843.jpg,400,400,apple,238,119,334,221
apple_843.jpg,400,400,apple,254,201,351,316
apple_843.jpg,400,400,apple,175,184,256,294
apple_843.jpg,400,400,apple,115,162,194,263
apple_843.jpg,400,400,apple,115,279,214,384
apple_843.jpg,400,400,apple,43,201,137,304
apple_844.jpg,400,400,apple,234,1,325,110
apple_844.jpg,400,400,apple,368,83,400,214
apple_844.jpg,400,400,apple,182,213,263,344
apple_844.jpg,400,400,apple,76,191,153,313
apple_845.jpg,400,400,apple,200,77,294,225
apple_845.jpg,400,400,apple,170,1,261,104
apple_845.jpg,400,400,apple,251,202,345,361
apple_845.jpg,400,400,apple,267,346,360,400
apple_846.jpg,400,400,apple,241,104,361,226
apple_846.jpg,400,400,apple,222,1,315,107
apple_846.jpg,400,400,apple,120,1,227,63
apple_846.jpg,400,400,apple,125,57,230,179
apple_846.jpg,400,400,apple,142,170,254,300
apple_846.jpg,400,400,apple,54,121,151,241
apple_847.jpg,400,400,apple,97,106,202,225
apple_847.jpg,400,400,apple,127,204,227,324
apple_847.jpg,400,400,apple,202,124,299,239
apple_847.jpg,400,400,apple,240,51,337,165
apple_847.jpg,400,400,apple,322,45,400,165
apple_847.jpg,400,400,apple,306,162,400,287
apple_848.jpg,400,400,apple,258,80,326,199
apple_848.jpg,400,400,apple,316,43,385,168
apple_849.jpg,400,400,apple,301,72,400,184
apple_849.jpg,400,400,apple,211,118,325,239
apple_849.jpg,400,400,apple,140,113,231,224
apple_849.jpg,400,400,apple,208,33,309,133
apple_849.jpg,400,400,apple,70,237,190,357
apple_850.jpg,400,400,apple,102,45,217,201
apple_850.jpg,400,400,apple,207,70,313,210
apple_850.jpg,400,400,apple,184,1,291,89
apple_850.jpg,400,400,apple,268,1,374,119
apple_850.jpg,400,400,apple,323,129,400,272
apple_850.jpg,400,400,apple,243,201,368,352
apple_850.jpg,400,400,apple,150,193,254,348
apple_851.jpg,400,400,apple,118,42,208,168
apple_851.jpg,400,400,apple,160,121,254,249
apple_851.jpg,400,400,apple,218,215,312,341
apple_851.jpg,400,400,apple,278,307,381,400
apple_852.jpg,400,400,apple,233,80,309,202
apple_852.jpg,400,400,apple,185,1,261,82
apple_852.jpg,400,400,apple,156,60,239,187
apple_852.jpg,400,400,apple,114,4,200,121
apple_852.jpg,400,400,apple,31,69,120,193
apple_853.jpg,400,400,apple,185,61,261,174
apple_853.jpg,400,400,apple,250,45,315,155
apple_854.jpg,400,400,apple,159,34,274,157
apple_854.jpg,400,400,apple,240,91,361,207
apple_854.jpg,400,400,apple,239,202,346,334
apple_854.jpg,400,400,apple,124,134,229,264
apple_855.jpg,400,400,apple,194,35,282,189
apple_855.jpg,400,400,apple,177,192,284,357
apple_856.jpg,400,400,apple,190,94,305,197
apple_856.jpg,400,400,apple,179,92,257,159
apple_856.jpg,400,400,apple,265,155,388,274
apple_857.jpg,400,400,apple,248,121,347,249
apple_857.jpg,400,400,apple,329,157,400,279
apple_857.jpg,400,400,apple,264,233,372,348
apple_857.jpg,400,400,apple,155,175,272,303
apple_858.jpg,400,400,apple,125,126,238,239
apple_858.jpg,400,400,apple,262,109,367,230
apple_858.jpg,400,400,apple,192,29,297,147
apple_858.jpg,400,400,apple,26,132,130,244
apple_858.jpg,400,400,apple,89,230,205,345
apple_858.jpg,400,400,apple,210,235,333,344
apple_859.jpg,400,400,apple,187,88,277,214
apple_859.jpg,400,400,apple,236,10,324,123
apple_859.jpg,400,400,apple,317,27,400,175
apple_859.jpg,400,400,apple,337,163,400,328
apple_859.jpg,400,400,apple,269,227,367,365
apple_859.jpg,400,400,apple,253,106,360,231
apple_859.jpg,400,400,apple,173,195,270,336
apple_860.jpg,400,400,apple,100,145,233,339
apple_860.jpg,400,400,apple,185,12,296,194
apple_861.jpg,400,400,apple,130,25,245,154
apple_861.jpg,400,400,apple,104,1,207,57
apple_861.jpg,400,400,apple,22,30,140,157
apple_862.jpg,400,400,apple,172,89,295,233
apple_862.jpg,400,400,apple,260,159,390,302
apple_862.jpg,400,400,apple,268,288,397,400
apple_862.jpg,400,400,apple,141,203,255,358
apple_863.jpg,400,400,apple,234,38,352,190
apple_863.jpg,400,400,apple,291,139,400,260
apple_863.jpg,400,400,apple,311,250,400,383
apple_863.jpg,400,400,apple,330,35,400,158
apple_864.jpg,400,400,apple,124,6,218,147
apple_864.jpg,400,400,apple,78,1,156,62
apple_864.jpg,400,400,apple,12,1,80,30
apple_864.jpg,400,400,apple,64,49,151,172
apple_864.jpg,400,400,apple,4,111,94,235
apple_865.jpg,400,400,apple,111,109,195,206
apple_866.jpg,400,400,apple,114,109,236,240
apple_866.jpg,400,400,apple,184,138,278,270
apple_866.jpg,400,400,apple,109,73,224,163
apple_866.jpg,400,400,apple,76,193,187,317
apple_867.jpg,400,400,apple,182,165,272,284
apple_867.jpg,400,400,apple,231,103,317,211
apple_867.jpg,400,400,apple,204,30,295,128
apple_868.jpg,400,400,apple,133,85,234,196
apple_868.jpg,400,400,apple,1,85,77,203
apple_869.jpg,400,400,apple,273,150,384,273
apple_869.jpg,400,400,apple,319,59,400,164
apple_869.jpg,400,400,apple,262,16,359,110
apple_870.jpg,400,400,apple,267,28,384,155
apple_870.jpg,400,400,apple,230,155,339,286
apple_870.jpg,400,400,apple,178,77,285,204
apple_871.jpg,400,400,apple,172,36,265,178
apple_871.jpg,400,400,apple,222,93,334,243
apple_871.jpg,400,400,apple,205,207,299,346
apple_871.jpg,400,400,apple,101,202,218,365
apple_871.jpg,400,400,apple,129,141,248,248
apple_871.jpg,400,400,apple,183,9,281,111
apple_871.jpg,400,400,apple,45,1,129,104
apple_871.jpg,400,400,apple,89,35,188,121
apple_871.jpg,400,400,apple,73,64,177,221
apple_872.jpg,400,400,apple,253,44,352,178
apple_872.jpg,400,400,apple,60,68,171,208
apple_872.jpg,400,400,apple,83,312,189,400
apple_873.jpg,400,400,apple,49,154,156,276
apple_873.jpg,400,400,apple,1,121,72,238
apple_873.jpg,400,400,apple,137,201,237,307
apple_873.jpg,400,400,apple,225,223,332,348
apple_873.jpg,400,400,apple,307,287,394,384
apple_874.jpg,400,400,apple,228,166,339,298
apple_874.jpg,400,400,apple,177,250,269,387
apple_874.jpg,400,400,apple,134,165,249,277
apple_874.jpg,400,400,apple,187,85,288,216
apple_874.jpg,400,400,apple,213,63,310,174
apple_874.jpg,400,400,apple,124,53,216,132
apple_874.jpg,400,400,apple,77,1,172,97
apple_874.jpg,400,400,apple,90,72,203,223
apple_874.jpg,400,400,apple,56,149,132,262
apple_874.jpg,400,400,apple,89,218,199,355
apple_875.jpg,400,400,apple,131,96,236,255
apple_875.jpg,400,400,apple,77,16,191,180
apple_875.jpg,400,400,apple,90,1,192,63
apple_875.jpg,400,400,apple,45,96,134,248
apple_876.jpg,400,400,apple,106,159,225,292
apple_877.jpg,400,400,apple,112,113,195,250
apple_877.jpg,400,400,apple,56,63,146,191
apple_878.jpg,400,400,apple,146,108,249,248
apple_879.jpg,400,400,apple,147,39,254,158
apple_879.jpg,400,400,apple,128,165,246,304
apple_879.jpg,400,400,apple,186,256,297,399
apple_879.jpg,400,400,apple,282,214,399,349
apple_879.jpg,400,400,apple,52,101,153,240
apple_879.jpg,400,400,apple,63,259,187,389
apple_880.jpg,400,400,apple,58,177,156,300
apple_880.jpg,400,400,apple,26,265,94,359
apple_880.jpg,400,400,apple,129,125,227,237
apple_880.jpg,400,400,apple,190,60,299,180
apple_880.jpg,400,400,apple,255,1,339,120
apple_881.jpg,400,400,apple,258,1,334,70
apple_881.jpg,400,400,apple,305,133,344,221
apple_881.jpg,400,400,apple,228,135,307,240
apple_881.jpg,400,400,apple,183,82,264,189
apple_881.jpg,400,400,apple,136,45,215,151
apple_881.jpg,400,400,apple,197,1,265,86
apple_882.jpg,400,400,apple,168,1,263,96
apple_882.jpg,400,400,apple,246,40,334,153
apple_882.jpg,400,400,apple,180,104,281,224
apple_882.jpg,400,400,apple,101,74,192,175
apple_882.jpg,400,400,apple,102,169,194,281
apple_883.jpg,400,400,apple,134,68,240,171
apple_883.jpg,400,400,apple,120,1,206,94
apple_883.jpg,400,400,apple,104,144,206,262
apple_883.jpg,400,400,apple,33,118,126,221
apple_884.jpg,400,400,apple,156,16,236,158
apple_884.jpg,400,400,apple,91,59,167,174
apple_884.jpg,400,400,apple,29,124,113,245
apple_884.jpg,400,400,apple,137,135,222,250
apple_884.jpg,400,400,apple,127,242,217,378
apple_885.jpg,400,400,apple,229,29,355,148
apple_885.jpg,400,400,apple,270,1,376,72
apple_885.jpg,400,400,apple,163,50,266,169
apple_885.jpg,400,400,apple,240,116,358,218
apple_886.jpg,400,400,apple,195,80,321,244
apple_886.jpg,400,400,apple,178,50,306,164
apple_886.jpg,400,400,apple,290,98,388,254
apple_886.jpg,400,400,apple,178,209,311,340
apple_887.jpg,400,400,apple,198,84,278,206
apple_887.jpg,400,400,apple,214,194,303,321
apple_887.jpg,400,400,apple,172,278,271,400
apple_887.jpg,400,400,apple,88,197,192,335
apple_887.jpg,400,400,apple,139,123,234,263
apple_887.jpg,400,400,apple,119,1,207,142
apple_887.jpg,400,400,apple,62,77,150,215
apple_888.jpg,400,400,apple,112,118,210,251
apple_888.jpg,400,400,apple,186,218,275,351
apple_889.jpg,400,400,apple,160,50,253,198
apple_889.jpg,400,400,apple,85,12,179,133
apple_889.jpg,400,400,apple,5,87,105,244
apple_889.jpg,400,400,apple,23,230,131,395
apple_889.jpg,400,400,apple,111,248,216,400
apple_889.jpg,400,400,apple,186,156,297,331
apple_889.jpg,400,400,apple,88,120,191,271
apple_890.jpg,400,400,apple,114,170,222,319
apple_890.jpg,400,400,apple,159,19,256,168
apple_890.jpg,400,400,apple,250,33,364,188
apple_890.jpg,400,400,apple,194,135,306,294
apple_890.jpg,400,400,apple,199,277,306,400
apple_890.jpg,400,400,apple,294,317,399,400
apple_891.jpg,400,400,apple,159,4,263,177
apple_892.jpg,400,400,apple,106,186,229,289
apple_892.jpg,400,400,apple,138,260,260,371
apple_892.jpg,400,400,apple,113,165,217,216
apple_893.jpg,400,400,apple,247,145,351,255
apple_893.jpg,400,400,apple,202,50,303,154
apple_893.jpg,400,400,apple,163,133,263,254
apple_894.jpg,400,400,apple,201,197,313,342
apple_895.jpg,400,400,apple,165,135,289,262
apple_895.jpg,400,400,apple,256,72,368,180
apple_895.jpg,400,400,apple,223,1,340,91
apple_896.jpg,400,400,apple,140,42,249,176
apple_896.jpg,400,400,apple,207,73,291,203
apple_896.jpg,400,400,apple,127,13,222,110
apple_896.jpg,400,400,apple,124,127,218,249
apple_897.jpg,400,400,apple,134,161,234,277
apple_898.jpg,400,400,apple,140,162,262,307
apple_899.jpg,400,400,apple,80,68,169,189
apple_899.jpg,400,400,apple,53,274,128,391
apple_899.jpg,400,400,apple,215,164,284,279
apple_899.jpg,400,400,apple,267,48,328,153
apple_900.jpg,400,400,apple,109,154,218,303
apple_900.jpg,400,400,apple,141,291,261,400
apple_900.jpg,400,400,apple,20,248,160,400
apple_900.jpg,400,400,apple,1,235,41,361
apple_900.jpg,400,400,apple,1,106,111,250
apple_901.jpg,400,400,apple,122,97,212,231
apple_901.jpg,400,400,apple,116,230,200,360
apple_901.jpg,400,400,apple,176,164,259,307
apple_901.jpg,400,400,apple,47,124,139,270
apple_902.jpg,400,400,apple,206,115,317,263
apple_902.jpg,400,400,apple,239,1,333,106
apple_903.jpg,400,400,apple,201,1,308,117
apple_903.jpg,400,400,apple,183,136,278,294
apple_904.jpg,400,400,apple,99,56,204,171
apple_904.jpg,400,400,apple,123,1,231,85
apple_905.jpg,400,400,apple,141,93,233,202
apple_905.jpg,400,400,apple,150,1,229,74
apple_905.jpg,400,400,apple,1,70,92,190
apple_905.jpg,400,400,apple,31,261,119,377
apple_906.jpg,400,400,apple,196,152,312,261
apple_906.jpg,400,400,apple,175,65,272,172
apple_906.jpg,400,400,apple,98,150,204,266
apple_906.jpg,400,400,apple,27,126,130,236
apple_906.jpg,400,400,apple,1,178,51,308
apple_906.jpg,400,400,apple,29,253,128,372
apple_907.jpg,400,400,apple,194,94,287,230
apple_907.jpg,400,400,apple,214,202,319,335
apple_907.jpg,400,400,apple,109,154,221,282
apple_907.jpg,400,400,apple,96,258,205,400
apple_908.jpg,400,400,apple,151,83,278,268
apple_908.jpg,400,400,apple,232,1,328,154
apple_909.jpg,400,400,apple,209,22,302,155
apple_909.jpg,400,400,apple,124,1,220,114
apple_909.jpg,400,400,apple,160,101,254,219
apple_909.jpg,400,400,apple,213,163,325,291
apple_909.jpg,400,400,apple,129,201,221,331
apple_909.jpg,400,400,apple,40,184,135,316
apple_910.jpg,400,400,apple,111,162,217,291
apple_910.jpg,400,400,apple,182,99,287,211
apple_910.jpg,400,400,apple,226,86,294,168
apple_911.jpg,400,400,apple,141,101,243,204
apple_912.jpg,400,400,apple,102,185,212,306
apple_913.jpg,400,400,apple,167,172,263,275
apple_914.jpg,400,400,apple,154,126,253,234
apple_914.jpg,400,400,apple,97,209,200,324
apple_914.jpg,400,400,apple,177,229,281,352
apple_914.jpg,400,400,apple,260,286,366,400
apple_914.jpg,400,400,apple,320,224,400,360
apple_914.jpg,400,400,apple,162,330,262,400
apple_915.jpg,400,400,apple,230,83,314,192
apple_915.jpg,400,400,apple,239,1,307,91
apple_915.jpg,400,400,apple,158,80,239,187
apple_915.jpg,400,400,apple,129,27,206,118
apple_916.jpg,400,400,apple,65,105,195,245
apple_916.jpg,400,400,apple,203,33,336,162
apple_917.jpg,400,400,apple,147,195,270,328
apple_918.jpg,400,400,apple,149,94,251,239
apple_918.jpg,400,400,apple,167,233,272,393
apple_918.jpg,400,400,apple,272,261,374,400
apple_918.jpg,400,400,apple,249,107,350,264
apple_918.jpg,400,400,apple,328,94,400,246
apple_918.jpg,400,400,apple,16,141,129,314
apple_918.jpg,400,400,apple,141,1,233,106
apple_919.jpg,400,400,apple,129,116,220,241
apple_919.jpg,400,400,apple,109,223,201,345
apple_919.jpg,400,400,apple,127,328,223,400
apple_919.jpg,400,400,apple,179,207,270,325
apple_919.jpg,400,400,apple,44,284,129,400
apple_919.jpg,400,400,apple,1,204,75,340
apple_920.jpg,400,400,apple,114,165,187,292
apple_920.jpg,400,400,apple,134,269,228,399
apple_920.jpg,400,400,apple,97,149,173,215
apple_921.jpg,400,400,apple,219,1,318,101
apple_922.jpg,400,400,apple,165,148,282,264
apple_922.jpg,400,400,apple,100,236,233,365
apple_922.jpg,400,400,apple,186,309,311,400
apple_922.jpg,400,400,apple,297,307,400,400
apple_922.jpg,400,400,apple,344,185,400,311
apple_922.jpg,400,400,apple,227,202,354,335
apple_922.jpg,400,400,apple,265,121,369,222
apple_923.jpg,400,400,apple,173,123,286,238
apple_924.jpg,400,400,apple,231,88,317,187
apple_924.jpg,400,400,apple,187,155,290,278
apple_924.jpg,400,400,apple,161,96,246,202
apple_924.jpg,400,400,apple,125,218,214,336
apple_924.jpg,400,400,apple,322,91,400,205
apple_925.jpg,400,400,apple,260,42,351,189
apple_925.jpg,400,400,apple,177,53,280,201
apple_925.jpg,400,400,apple,175,1,263,68
apple_925.jpg,400,400,apple,120,11,204,142
apple_925.jpg,400,400,apple,53,120,144,258
apple_926.jpg,400,400,apple,91,210,176,319
apple_926.jpg,400,400,apple,38,163,124,268
apple_926.jpg,400,400,apple,112,105,200,203
apple_926.jpg,400,400,apple,116,18,190,115
apple_926.jpg,400,400,apple,196,55,283,157
apple_926.jpg,400,400,apple,162,1,252,65
apple_927.jpg,400,400,apple,277,19,382,147
apple_927.jpg,400,400,apple,310,253,400,394
apple_928.jpg,400,400,apple,167,68,282,183
apple_928.jpg,400,400,apple,132,199,242,314
apple_928.jpg,400,400,apple,87,101,188,226
apple_928.jpg,400,400,apple,16,30,119,144
apple_928.jpg,400,400,apple,1,147,87,263
apple_928.jpg,400,400,apple,39,248,138,373
apple_929.jpg,400,400,apple,138,117,254,260
apple_929.jpg,400,400,apple,122,4,222,140
apple_929.jpg,400,400,apple,115,1,214,35
apple_930.jpg,400,400,apple,256,1,371,152
apple_930.jpg,400,400,apple,347,29,400,190
apple_930.jpg,400,400,apple,271,148,388,323
apple_930.jpg,400,400,apple,180,155,278,306
apple_930.jpg,400,400,apple,192,289,308,400
apple_931.jpg,400,400,apple,168,112,261,238
apple_931.jpg,400,400,apple,87,137,180,260
apple_931.jpg,400,400,apple,140,20,237,141
apple_932.jpg,400,400,apple,214,197,311,330
apple_933.jpg,400,400,apple,193,172,307,312
apple_934.jpg,400,400,apple,112,73,231,214
apple_934.jpg,400,400,apple,257,222,400,358
apple_934.jpg,400,400,apple,195,1,299,121
apple_934.jpg,400,400,apple,58,1,160,129
apple_935.jpg,400,400,apple,144,45,247,194
apple_935.jpg,400,400,apple,128,29,208,127
apple_935.jpg,400,400,apple,205,133,317,287
apple_936.jpg,400,400,apple,239,196,330,373
apple_936.jpg,400,400,apple,161,168,266,332
apple_936.jpg,400,400,apple,155,316,261,400
apple_936.jpg,400,400,apple,64,226,164,400
apple_936.jpg,400,400,apple,76,79,186,237
apple_936.jpg,400,400,apple,96,1,187,113
apple_936.jpg,400,400,apple,1,31,52,230
apple_937.jpg,400,400,apple,34,26,134,162
apple_937.jpg,400,400,apple,82,93,174,241
apple_937.jpg,400,400,apple,39,206,129,341
apple_937.jpg,400,400,apple,115,262,216,400
apple_937.jpg,400,400,apple,246,301,336,400
apple_937.jpg,400,400,apple,202,49,290,192
apple_937.jpg,400,400,apple,165,158,261,295
apple_938.jpg,400,400,apple,72,30,169,182
apple_938.jpg,400,400,apple,202,174,303,299
apple_938.jpg,400,400,apple,277,58,358,181
apple_938.jpg,400,400,apple,17,258,100,383
apple_939.jpg,400,400,apple,55,1,160,133
apple_939.jpg,400,400,apple,2,1,89,63
apple_940.jpg,400,400,apple,132,1,222,119
apple_940.jpg,400,400,apple,183,193,270,334
apple_941.jpg,400,400,apple,233,46,314,177
apple_941.jpg,400,400,apple,280,283,326,400
apple_941.jpg,400,400,apple,195,258,290,400
apple_941.jpg,400,400,apple,139,152,253,301
apple_941.jpg,400,400,apple,158,46,250,181
apple_941.jpg,400,400,apple,82,62,177,218
apple_942.jpg,400,400,apple,117,148,238,285
apple_942.jpg,400,400,apple,197,193,346,333
apple_942.jpg,400,400,apple,333,157,400,296
apple_942.jpg,400,400,apple,353,20,400,158
apple_942.jpg,400,400,apple,244,70,356,201
apple_942.jpg,400,400,apple,253,1,360,88
apple_942.jpg,400,400,apple,160,15,268,145
apple_943.jpg,400,400,apple,33,30,133,178
apple_943.jpg,400,400,apple,85,128,180,279
apple_943.jpg,400,400,apple,29,229,139,372
